0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.3917304939523625,1.3624156213586005,1.3403809905875228,0.8776943114932045,1.1640352481305385,0.7881519195897688,0.9167186694735214,0.9083084110013182,0.86907641451592,0.6677637343678278,0.8646990388777667,0.44408916975171664,0.40171998045677526,0.46794641479132437,0.0,0.33578014459138217,0.7229649260144662,0.33927744956076467,0.3252665918959323,0.45115229955571934,0.4481817753619666,0.2607093430372167,0.3264925113064727,0.7606838439779686,0.35923560469023386,0.4835080818484414,0.3740594134764663,0.33704051115109124,0.16664361830656205,0.9316737626040492,0.46245434496499627,0.027963812778040165,0.570732114682265,0.5017912367639141,0.6012054174124621,0.76106166488767,1.0435889632407616,0.49615051254900067,0.5839393173689658,0.8963014210780997,0.8225685632750626,0.7782564431100774,0.5782995468258356,1.030100069620854,1.2486780433737827,0.8742447695294615,1.407131349674053,1.6705746610212238,1.0730122179332326,1.145694578192316,1.1899180456567606,1.5292115589427517,1.3329263063885648,1.1464260449069599,1.6950298283979102,1.2008246018172457,1.874681663536073,1.7391175586704648,1.7052769950043682,1.7527909865902167,1.7723153337571205,2.122998014404388,1.9356584185501937,1.8650465844187991,2.057615252435724,2.435115957212137,2.2593502237998244,2.0297855735058405,2.612821944276373,2.631417517564138,2.4264509218110426,2.5468596946188846,2.640388054094238,2.540549720616042,2.320075258260818,2.4884139308497986,2.351785551521978,2.6458453362658823,2.745752258421941,2.8347755006991946,2.706407206183883,3.101992708989581,3.2641356464985627,2.65915246388629,3.1863841052520065,3.0374093420609114,3.0666751168468416,3.209193958612584,2.9957190793020665,2.9727954152452654,2.959534615965243,3.1490938934755874,3.1238043765855323,3.2332070044891026,3.4640061478044473,3.4792437565479872,3.468902659759774,3.4468658724185275,3.474570964126414,3.5678416122508843
1.9395700319906233,1.9633491510948549,1.9664313989680338,1.686133852259875,1.33927897979828,1.2891686940314901,1.2590310311870248,1.3603784376281194,1.1877998836778652,0.9578800873011026,0.8911047820238309,0.6795057197721857,0.6900550200710587,0.82046142982683,0.8654137447457977,0.900654979706589,0.6929712072763117,0.5632556880387174,0.7646144116767832,0.54936869347822,0.6986120024305169,0.1634571853488609,0.8375391552384546,0.2650757675993045,0.22510102026609502,0.7705898146007542,0.4753079340084021,0.6239472144256357,0.4609825495058715,0.4586189088508217,0.3749352897591578,0.2865355193436141,0.627556565687259,0.3956445081522606,0.0,0.3397790640395275,0.5660514323903598,1.0690991559948593,0.6180714648360315,0.45861286748433194,0.9006419531612035,0.5181257223152826,0.4870981125970584,0.6169055485426043,0.5253917887489745,0.5883174127647326,1.13108425116366,0.6580713022018472,0.7192615698828568,1.0435062914288746,0.6442992573017321,1.29194589531836,0.9202610234047341,0.9723957291655054,1.1762059654208148,0.9566312605100507,1.4058325139939374,1.3130888024178464,1.7734678557496668,1.2198807806332024,1.7919132149258026,1.4802459478170267,1.743263185380215,0.9982500692377485,1.5658383755480756,1.5521684472134236,2.0179532657394184,1.6918726297704847,1.7343020103795368,1.8918659226586279,1.943165412777363,1.9261975913988163,2.339155216394863,2.1995603277465765,1.974918079462645,2.079063337169961,2.2350358695192547,2.101330353956243,2.0782085754287554,2.118043259544759,2.358090023802637,2.004207375770342,2.6154218708126855,2.3749804411183497,2.489353419814389,2.586129730015884,2.7462262790913012,2.3908088755802126,2.538883745993731,2.9090047739073306,3.0551592377543244,2.6371657227452516,2.6364214997131032,2.4871557023931743,2.9592968323227353,3.2756053765228046,3.2263604685285046,2.9014959801978204,3.109801875999903,3.1224828663069424
2.327208548885535,2.0856369215338457,2.0875999303403763,1.9348092758388677,1.6312493007634448,1.5016408251028945,1.3333003346019812,1.6746604935033957,1.3950451430011785,1.3750491155184807,1.1442042883132206,0.6343836792830011,0.9231644882832644,0.9926060341549636,0.4992374901859318,1.0290110602618814,0.9136346945316429,0.6294128066829376,0.7089941892112819,0.5130347686831538,0.055371121726999206,0.5940274597132404,0.5939772915480965,0.6611822690974076,0.5629794924448941,0.3409520294133195,0.0,0.6103626025913673,0.418864569319501,0.2779367060535307,0.35820025794883037,0.39549426717007563,0.20738080299919837,0.31499838596279695,0.46048557070775864,0.5028745881595782,0.5991187371462026,0.2962740629841143,1.0139480140524402,0.41491458836196493,0.5961115643636408,0.6312552151389283,0.5005330014400418,0.4592704635234881,0.733831675128128,0.40375921667919634,0.7775549512898863,0.5723479587797851,0.9261151109282917,0.7193021967105437,1.1090409707201996,0.7830731890328639,0.8640308929068947,1.0834797576731905,1.0414633157158892,0.5205135460190728,1.251541750416326,1.1372385472487547,1.1532988945370128,1.0213943596121613,1.4137965383085724,1.8431042618026403,1.3881072189730617,1.14822886453406,1.4471818849602087,1.0577296225213537,1.50523674700006,1.5243977567617968,1.6920902497877517,1.7298772167328647,1.7580461118155402,1.9160008045323629,1.9355870957622905,1.7792687005602499,2.082452107249207,2.364816248205665,1.877835998173639,2.5405332481394307,2.435567701583576,2.0667466773074974,2.479218051754019,2.3501178362139434,2.350395037744173,2.537764551299885,2.3623061967404215,2.5865149692069718,2.5066328692894935,2.486391911602677,2.474323844906193,2.869604375614072,2.847292634427225,2.7685373193421565,2.844126561341609,2.837473081743253,2.834629582333166,2.5259050617493166,2.588499028280877,2.8772744332995916,2.8212884863398227,2.983586619895908
4.740166577176202,4.186014849648101,3.6985880957586144,3.365269064259122,3.259531839090629,2.940184215713556,2.0879707768850704,2.263407488009344,2.290658505216326,1.7057602403255938,1.917681857341611,1.9743443565730434,1.385226023554969,1.1004999542190657,1.5002769429525564,1.0072878073548033,1.0400977352074037,1.11929207269948,0.8568700040171038,0.5658186716560216,0.9011738154812257,0.8221950459510001,0.6548794247360537,0.7626901888162152,0.7071235206835578,0.4494777668754768,0.7043964616905338,0.6564440167914807,0.25712525765422,0.568318418932261,0.3116861032662097,0.31720702605646167,0.26366245033280933,0.45546755778257797,0.1940285604130665,0.0,0.29666751591663143,0.5931716952300725,0.431713020426681,0.7651913362198819,0.30026635033040705,0.09554069285782774,0.42331493247561447,0.2263082948987556,0.31700151258118403,0.22967966382214478,0.4269122876908593,0.3109772702171174,0.7566856476956385,0.7237047883087904,0.8752286467191617,0.7722724879319323,0.5608581610078929,0.6101596572636403,0.6606698161754636,1.011476128161549,1.0238122200436148,0.727916767020119,1.1693744229089855,0.6132103323773492,0.8072934804704612,1.2576502209273777,0.8893261787741356,0.7663727975946202,1.2510861634805135,0.9900287003130348,0.9034779526042396,1.208111136128652,1.3449242195337696,1.4214859623690383,1.5678461564466257,1.7991834052214362,1.534358176335786,1.6846938549995443,1.6191597195654506,1.942072118953197,1.5688970293037539,1.7981869741498766,2.130041092099299,1.7676747518899116,1.8221133491275854,1.969064067974477,2.1934627728733904,2.13917993907433,2.4267243972666623,2.26250122723423,2.2932025527414996,2.1103203859007476,2.4598367912401518,2.2326794891961566,2.404613695456904,2.1926887421055614,2.3409191042562245,2.474705490338538,2.266513572436258,2.494057930932909,2.4093729236744696,2.6214799814341827,2.3220578522340833,2.4866822207532113
2.3252451339143043,1.9364966692386965,1.8817698689279378,1.3700217520100573,1.4371048695308986,1.0976664552769257,1.5125570682873146,1.2595378376782893,1.0649100263531768,0.8620907419660124,0.9583663973746592,0.8438666620970796,1.1652546190026598,0.8142392472584241,0.6000221796716083,1.0239499214541503,0.34154861293765926,0.1572047292365344,0.490729463401232,0.5082330164438442,0.5762048356791585,0.7259952366534463,0.3627370526934701,0.4889372237345402,0.45500695070942854,0.35287831251288715,0.18726244016318994,0.6921498448910999,0.20352773619759468,0.04715945172246094,0.09187330518303582,0.593699039200029,0.12461466390204556,0.03863150810003013,0.6458422141659135,0.0,0.4996491226370896,0.27349739192674605,0.40045958881142063,0.2568028857191962,0.5904041585843043,0.33771017472140663,0.3723383837426564,0.2903839385786515,0.21876981989093025,0.26079657730105765,0.43938826393249997,0.34443071100819367,0.45856138297098425,0.49614965160263935,0.7592072209306178,0.9381342823505623,0.7157231655731984,0.570142071277763,0.6243690002787865,0.4417535402749433,0.7246247920538096,0.3494743398694222,0.7009050252469606,0.6419356163632735,0.7888325552888613,0.9744744267549645,1.0614202290522474,1.096194007785824,0.7094849000775465,0.5870126629188306,0.865457932512216,1.2896329427996314,1.032479523301495,1.399266912814669,0.5893883727551703,1.3030372307364129,1.520741991185682,1.7428276627395345,1.0649921575559862,1.476182944019902,1.0307345141252018,1.703421617067363,1.6013435636702873,1.9914175833824448,1.706438469014401,1.3694181601230078,1.6414116858519883,1.8150171338245151,1.547827693197874,1.7159658472565997,2.086917080664156,2.1968604813481587,1.838077342394632,2.0325384921235425,2.1753963467005217,1.5487273327147157,2.68084731352773,2.035098104650192,2.076053600551573,2.053195702346448,2.2654835428554527,2.2434509107683027,2.5263504479865357,2.2672634945675405
2.890361302542706,2.4721013480337977,2.498956215595433,2.0229080311466756,1.6508241180704974,1.5445090815206424,1.5393665964096037,1.5841485922385576,1.683667316383394,1.0741999512211073,0.97047003797549,0.6885754931736479,0.7749311458979609,0.7518540870944062,1.0259692841795687,0.641920710156354,0.5528188679807862,0.4095747666367,0.43698740757261945,0.4616624882791456,0.2880627432333025,0.3528796477888303,0.21993883678532633,0.3338734389586673,0.40931356910413363,0.3342951123446891,0.23700472614627088,0.3725151575808727,0.3393951034286804,0.22546813987993275,0.0,0.2419358178436397,0.2553996080199852,0.16941255316023174,0.39772969959063253,0.021601107959385857,0.3197266126533904,0.41281076244355575,0.12854629162664644,0.2916483771628915,0.599663503696247,0.3316672897366093,0.38396664916419887,0.21858341133863668,0.4724931820784697,0.836655718536301,0.6942708033589877,0.8408866348133905,0.8522213662080951,0.64062762470979,0.7411457356768807,0.7861669464427425,1.0545428276903088,0.9683684787724864,1.2191742761979434,1.2418145542912349,1.2855256272651463,0.95158795701456,1.015033812968527,1.2702670785367474,1.496137905993148,1.4189382441618985,1.2735940474514909,1.3536501708975397,1.3807026283294856,1.5352866119373942,2.033866436802187,2.2459975747880154,1.5565528232905699,1.8533637317020304,2.0204939958574624,2.458273959641561,2.4017463565724615,1.8730682978071993,2.0360045899887336,2.2501054776432294,2.1790711668497007,2.50934850826272,2.2762908576879024,2.6137499050767037,2.732271563558184,2.3550142967820147,2.682588088898198,2.413869989490406,2.2714734725197,2.4991551507003766,2.8173979362976116,2.8343038681509842,2.668522755398511,3.1241205006375825,3.371786559781688,2.9722092908361315,3.1088118090212706,2.659398829731556,3.249429850966992,2.76301698644812,2.651781521550829,2.7213795044505975,2.8662406677611667,3.2468925049705906
4.6982697398453706,3.8867392978160478,3.7925423739264996,3.4578516163524657,3.099065710393619,3.032213372035171,2.4597746791962702,2.4490447933089765,1.802524802912263,1.9049967438086348,1.9317445199473067,1.4390871434496741,1.7260911440773654,1.3471051400902798,0.8936046933528665,1.0540845661528806,1.0829192789809117,0.9243168048588686,0.7059823192973784,0.9130570954939969,0.8434749926516982,1.1383142480799968,0.8258687227313253,0.8386219481174386,0.7600288214479569,0.9256844714462638,0.29581078421942664,0.31284521321062897,0.33944330435719294,0.7091713739650913,0.6366909085043595,0.28987022032099397,0.1922974635849286,0.3816318775611798,0.28086078112121804,0.39231880033197264,0.47045146453568343,0.0,0.40075681947566366,0.694330505488324,0.564102102091347,0.4404798189673631,0.7035690624859186,0.6001417974382477,0.3328010321137054,0.646587470836673,0.46726476722861143,0.8507495830894545,0.46067428460036197,0.8956245060934904,0.6222925941595356,0.7491144689826985,0.8171182028155055,0.8426086143371982,0.6713486554892754,1.0133640137361404,1.1641950109798724,1.1571389008352355,1.3563422930049143,1.006615128881382,1.2250574073134821,0.9162383561740768,0.9546689717256651,1.1062652920057463,1.6983042090453093,1.4617988457988904,1.312278005710601,1.4513449992723917,1.3355632538120403,1.4036315795781373,1.6073672715947005,1.6816606475142866,1.842559096154277,1.9706027941552389,1.8500219129816724,1.762126687141416,1.7109524029304737,2.3223424839942677,2.105409309705921,2.165748121225361,2.0203044994718784,2.3689411229514032,2.0245469898733663,1.9540628385687189,2.3696114271995494,2.1798283132086897,2.1234966880229624,2.4565984976279633,2.1384161611706975,3.171807793455576,2.590786103738031,2.784163266987827,2.4141703705694173,2.1881729970094472,2.5681279108058828,2.472576250536827,2.835217218010042,2.764747171149031,2.736449335752889,2.6893618979978466
3.4797440951365264,3.070061411968796,2.900648427858558,2.351989897806357,2.521145460546043,2.0266474556519647,1.6026200371150559,1.8800086716625461,1.725030645433975,1.6108748172890763,1.3302191937059877,1.3975097553372606,1.1743112444872015,0.6265048629465522,0.9182623209229668,0.6372210706370343,0.9677451991086947,0.7897073649272155,0.6440162871811079,0.482649305654796,0.4720736323412371,0.49550876795567866,0.49734094612673196,0.5496036410503535,0.16803054172008203,0.7049365228950624,0.7765432500386744,0.15352257994229213,0.5662175824759785,0.6501872374676392,0.5192383216331375,0.47744797343889367,0.052658251215156326,0.3938469586694424,0.0,0.3116717913589291,0.045054367365644055,0.010737092309666352,0.5591421221533341,0.5301645805272237,0.5496615084863432,0.38206573763091,0.4075873407228716,0.4463151229727327,0.5659843558596105,0.3876140887483359,0.6707314027096949,0.27864523904965743,0.41124795170629547,0.4148286684574636,0.7994009509935918,0.5958754059670017,0.6388817903359119,0.9560540420234069,0.5962404380926518,0.6954767320917767,0.6091334938311501,0.979616276355145,1.0209747918568084,1.309211537353228,1.1340265462982515,1.0928748219363076,1.0998154505961004,1.128020427752313,1.2687496094604889,1.0314011524622604,1.1829809343027406,0.9697022350888158,1.5192075043700601,1.3352198282119279,1.0056108548887863,1.2171132990817348,1.5258528482762106,1.7521737073952206,1.6578082998756507,1.5020143029605286,1.917941608364858,2.079784087329619,2.0734483921334412,1.9856164792200044,1.923127689555601,2.136301801052552,1.969959722323722,2.2294385319307573,2.052274102305585,2.094462279913973,2.2581701487171024,2.2820101313339585,2.132766321192033,2.151181759341716,2.2581882934424033,2.6206086435539007,2.3531431972389303,2.552403433236565,2.162435827451274,2.14356378579196,2.520682591253225,2.44245194721195,2.848747225346413,2.5835502292057235
5.200321913973575,4.194822533695284,3.881138234594335,3.453755551975064,2.928560108732068,2.824910426632659,2.318587244933447,2.2813936669742283,2.0170714181677845,1.7548228416767024,1.6660161757364556,1.3348253736860851,2.0384419865321064,1.5847365001147509,1.2032622763819827,0.8990794110958067,1.3592330309245337,0.9966122931873187,0.536012299458978,1.0332810446580876,0.5640105836141132,0.5491876589465221,0.7590055928290091,0.6673648164223138,0.6865917588941794,0.6358666619826945,0.4291747875548211,0.15604494952819437,0.2735329750965505,0.35205181578007405,0.8197953672178713,0.336041613672835,0.01317206465033749,0.21569424902515344,0.5172448970690002,0.0,0.35204733417627665,0.6946815499425671,0.2272365598601933,0.7596229404633075,0.5516134669403705,0.05941914528961334,0.3307696305906642,0.4446591452000046,0.5128825901941187,0.6175908885679835,0.8739615751915721,0.77326519772536,0.4898361418787882,0.414294077559914,0.6507363626272937,1.0772806725899287,0.7352330367044146,1.024838326932814,0.9435480827099383,0.7308235669233252,0.9372423147740943,1.003496139572313,0.9825559014522582,0.9947470411139463,1.0077554023624362,1.42944363809786,1.1910676584844992,1.3086816373703574,1.5532683680347734,1.129157291721306,1.6989402194093692,1.421026762682228,1.68401942239581,1.4767927573327775,1.5302562651165648,2.065593446653292,1.894537356440953,1.9907391900518938,1.965367415493052,2.0599314359999497,2.2305277852981007,1.8575845152757111,2.2341962151498045,2.473060465116994,2.5266897821537206,2.3466084612794624,2.074373886698787,2.045415533535678,2.4505880077188174,2.4453503644480072,2.4209429840320205,2.5593482995784314,2.551271129657998,2.6960557366448192,2.4941133395816557,2.752836969222006,3.0338885649481817,2.8398268075674267,3.0286029790729216,3.0503207108843924,2.5767182448616666,3.42263316177819,2.964673401411247,3.1492522590405336
2.22868461002715,2.297833170724447,1.8129262289258055,1.8548850341425425,1.9099260381265584,1.6059854414305903,1.7935564224028262,1.039265656940799,1.4171037563650088,1.3760540708585758,1.1010013030815617,0.7029405034405265,0.9264482804515257,1.0904721841766811,0.6030785050299183,0.4737565946485329,0.5891323513796625,0.8750174879621415,0.5975769905826223,0.43945482933254,0.8253899613686517,0.3116229460471409,0.25954064172775837,0.17686940204534984,0.7508342451096688,0.4565649988848808,0.23926629046836823,0.4670304556415683,0.44449430312026905,0.34104853693119885,0.536378717116353,0.0,0.10248806885915762,0.32690002674057617,0.7701062788763817,0.24045964285188326,0.39462042585708446,0.7203187305393239,0.8943779381300256,0.47218314384414484,0.6817135267418877,0.29773904290848563,0.5875345405439525,0.4776831849910703,0.5506014888123723,0.7882439830615962,0.8002063447104,0.7215644278787163,0.607934643123837,0.6596028679848853,1.2656868025644208,1.0326650258813643,1.0776149348293558,1.0614754578191938,0.8945406810550569,1.317584763695633,1.0042800529080012,1.2346989769310124,1.1639373896308847,1.4062619940113805,1.1314909489059275,1.4742495138604834,1.3512671146598336,1.5741583435209954,1.9669671834079576,1.8092721204363098,2.0605937763114692,1.646620597802011,1.6067590071423687,1.7353842036313907,2.0006293556449126,1.9565558209200855,2.097096796299807,2.077405801088636,2.0584532153420216,2.4582852053555744,2.1375199245993475,2.05468112357366,2.5573379860192222,2.5689595354571804,2.35659194254133,2.671577134290514,2.696126817885945,2.558974607278911,2.8020606068920113,2.8706161143693105,3.1502911750670908,2.797630003198874,2.6950018866146497,2.692871132960713,2.7948506129625823,3.2603992479075483,2.9481053223851656,2.8929287669420614,3.0755853674860543,2.7516074100799184,2.685632414341848,3.1086892150560796,3.7018186959414674,3.495067918034417
