redshift,mej,vej,kappa,kappa_gamma,temperature_floor,l0,t_0_turn,Class
2.724743555739917,0.13567112889019048,3263.3114563658505,72.9965732224143,208.55499902806304,9650.590480099083,1.490032241958784e+59,0.8921619698327059,Detected
1.2963089702083386,2.698323897515941,72334.67052094944,68.02828172511249,0.003178080696743648,4343.552824422299,2.3146201434423092e+58,0.0004261351000334058,Detected
0.39517699018721547,0.5987760745648998,52539.16013147398,82.25771158325036,5.108344462850966,1176.5955406438227,7.043012572697752e+55,2.4873317036093225,Detected
1.2343830297689125,1.1484971687341108,14569.554810637415,16.41580967478319,0.0020563549070799648,5972.679735711021,1.1497631195549873e+59,0.034452723299644494,Detected
1.1200338032199932,0.5132520061485897,15141.479578571472,59.37950586475985,7667.756604745692,3035.84400756362,6.188924755068371e+54,52.79855230403409,Undetected
0.4555098940906792,55.89551877481888,10075.217041315951,3.815066773720946,4.080191027591259,2628.8058953753903,2.6118567871738394e+55,498.0047462119542,Undetected
1.8069872878558513,39.9264060040693,34108.70897924896,88.58631277283457,411.8510711261456,8064.178160310108,3.891900199609575e+58,0.0024559425739513734,Detected
0.08961184143153336,11.301028423092482,19043.069400632092,27.376288212026324,0.007509795323678832,3744.9515616615263,2.988990926748839e+58,0.18427271070418094,Detected
2.715353838970952,10.303923334216286,1433.0132548029162,45.21665081287205,4.025930885001234,1247.0982127786754,2.5847010918061564e+57,0.008646363546515273,Detected
2.288087816410036,0.32497467533018765,24939.626902489752,91.36599429043194,0.018817412207645136,9585.365278557458,1.8498728332807612e+52,0.004690204867064406,Undetected
0.13531927405720853,15.384032608118194,1476.0941810491784,94.46801832782653,0.02714693981562604,5214.479533561457,2.953050909811191e+58,284.28961081341924,Detected
0.8172174163561559,0.3820827994191951,34794.35252025193,0.36048945479834793,60.07989721894035,1406.6528498327887,3.3815415714976465e+51,0.005304981182601869,Detected
1.7293955349789762,66.83369752037673,15759.370640594101,95.70773736647182,1.1000726896668696,1798.113165259593,1.1616039265214305e+52,0.0002719827735327379,Undetected
2.605351906880971,0.7112683950346326,1227.0462719507134,33.08599499360364,36.94192974996415,5493.5196878340375,3.3396530510460314e+58,0.017602908516200493,Detected
0.7110766067631861,25.167131811757343,10762.81317661827,86.44617816738567,0.0033782198916535123,3047.457897050374,1.5708724262121379e+53,0.436306981865906,Undetected
2.784428321308629,0.34834513335836537,4088.9916560787387,99.36781287426078,1.4814075201749954,2899.40435227573,4.202233510294006e+55,482.8689242836718,Undetected
2.241189110154299,22.355415442598712,33103.45687176511,96.62689304271586,24.2365927404668,5279.564885469324,7.769384364635928e+58,0.8886058513196397,Detected
2.323630594467262,0.20643836648847447,10759.878715332505,91.85195535214822,11.589303498554973,1031.9799694802477,2.8078638048351312e+56,0.003935523447862095,Detected
2.719245532386464,18.058791165383514,43136.42420361945,45.12289732152155,22.88688138326362,2418.4304325019298,6.65742053576147e+56,0.00014717915776032176,Detected
2.71921922938973,0.12167696900570649,3759.8471248674336,90.59469739530523,0.013521607814199345,6042.512293067177,1.089019767611012e+59,2.1191622980261116,Detected
1.8165166263414314,0.29154870798426014,47156.00839440292,92.18219479304797,1291.773379410386,7423.1054236933,2.7695098685441204e+59,375.7297563964205,Detected
2.8252547697029655,10.193287706260861,1106.8887503181936,80.91658215366846,967.7018811322826,4466.218768112226,1.2373940897788068e+57,46.87433490777913,Undetected
0.23668214500210852,0.2960470736780036,96487.17276657904,95.66244885295164,0.14892275661298102,9084.65038597556,8.969919402841015e+52,21.451917255660817,Undetected
2.7040756508425727,0.1493307386543171,1674.6311645942953,6.736185338465469,0.000160765938807995,5523.0044370890755,1.1749935407567273e+52,18.05733857510942,Undetected
1.2019986667461067,0.8253956209418981,1463.9051520387673,67.63981270875921,740.3014211866903,3397.6221789571277,4.0766375448221823e+55,1.386431363907532,Undetected
0.7238711319058492,0.40510348652785044,9973.202760380436,81.99863692123722,9.38177535213557,9900.891350797167,2.8752372466565096e+56,0.08740196534376933,Detected
0.23938347857474504,4.419171525645006,42429.79508616198,87.22346923764137,0.005205403367400894,1643.0439447295985,1.301956695755503e+55,11.859637445310025,Undetected
2.3631886931766815,45.6920473225442,5966.27329676137,53.992662402426916,0.0005227693661137732,3363.970380556881,1.0956884454808152e+53,0.3838105450992534,Undetected
2.3633199654389085,0.12672809602329402,90166.79372479934,95.94364770052933,0.006609004115690774,4169.084832149621,1.886340614682751e+57,5.261597551130557,Undetected
2.7550237852472743,16.064077433074882,3774.8535069294626,51.22342547775328,0.03381535110740557,1839.4974413720488,1.3622599812325784e+57,0.0013786217622656085,Detected
2.71130765565671,45.091255014155024,2405.5314059871585,64.28978154767645,169.65040583014934,1668.565476501963,3.820688720788444e+58,0.07609512414685471,Detected
0.921855119872411,90.98345646688801,1379.1811470853775,55.76836139223184,0.12246208120384403,3831.9002817426026,2.204290959781326e+53,0.22340704247586243,Undetected
1.8760279698941855,4.8381889168644046,13040.049331007374,19.413230003965957,4.223964807481881,8054.213203558915,1.750068169131018e+51,0.00537755442258887,Undetected
0.8089276545276153,0.17740209091780101,7312.920681237595,28.878839220687006,2.27292416845845,5362.890922182241,1.068650748726802e+56,0.1560071915454665,Detected
0.4991401603511989,10.480623401846058,15679.195451934394,46.58375340727504,0.00015929988114743844,5144.912972608244,6.542372518776737e+51,0.4700459576026052,Undetected
1.5565208399811592,3.870264050653225,2368.9670729938684,49.879147706547805,49.82403769746345,8748.051094935436,5.523562266586868e+56,1.6781998488794945,Undetected
1.6445567689225504,0.10100656313272881,27598.728591859985,32.93850017985602,19.516317667247723,2709.111893036606,1.1224905202774601e+53,0.012391170287708371,Detected
0.5242810667561534,0.3041765315361995,2166.73815032758,89.55477482056567,0.019231234321486462,2617.600727900545,1.560322011351377e+54,0.07767655978152255,Undetected
2.9382180638270383,0.7695824217553846,5248.631955851965,29.110928816976703,0.5901305336422257,3510.374177795352,1.0871260485767088e+51,211.14113361526492,Undetected
2.2384910373498768,2.578369695984559,47637.67933544342,85.39750887632593,0.05705805749198389,1038.058878110514,2.1082018820455574e+51,21.336083467059417,Undetected
2.854877072455886,0.38252959527620756,12285.810231694286,89.70149609291539,8191.636455272146,1755.2587210247907,4.403117064551967e+56,39.14484354767254,Undetected
1.3640230707516867,12.347132765518483,7523.584613002295,34.74324988254514,0.0008991536806501645,9142.024326898356,2.912294531291589e+52,26.75628585447473,Undetected
0.31627415646935764,8.566233627676146,6125.828286704003,60.843357656246106,0.32997254922915126,1185.3840983005175,5.236909195110576e+56,397.957432929785,Undetected
2.8687096067621236,0.8168884806534603,21169.633269833517,15.877322184439237,0.0003759708473411997,7241.881815539073,1.4841623005579284e+54,103.1201268168065,Undetected
1.26205719401483,2.3032476400136126,2094.4717121897484,65.59157983766745,93.848911798493,2746.566752379295,1.4477245338780245e+52,0.00022990470510636038,Detected
2.9980817548183807,10.370906991520798,13235.218090187662,29.042259874354247,0.00044104931384200886,3585.225025860726,9.2340824789086e+53,0.0028731833285811454,Undetected
0.9185494799957689,0.5966931111126424,34765.150394785,13.31809490792097,3.094182355827783,1094.2809154531926,6.616366829180983e+55,1.5680494827655638,Detected
0.8887359609219279,0.2178608828054984,45829.02577656475,70.58347382964268,6455.465313476108,4841.450790988053,1.2683176398189932e+59,0.013094217470486894,Detected
1.6698895709926378,3.7837491552166087,2257.458584887697,56.86699190853726,0.01886604825669426,2292.2974062690278,2.2537392764668492e+55,0.010088393007073653,Undetected
2.7112875277926167,13.69188443350597,1082.5635305350127,68.95117667181206,16.67484282235894,1825.2926706091591,1.4039723801250735e+51,0.053621758747010397,Undetected
2.2534755797825983,1.260378318295082,4161.9751202051575,84.58236109593057,171.52751661970632,8844.464352212955,6.822966358577393e+58,1.4298953295223977,Detected
2.5033471149791953,2.0207299816216246,4269.359011079462,78.40856746768797,0.5826511319961687,1735.6915736098024,1.2052576492071698e+58,0.00033198296895416157,Detected
2.450189015185827,68.25984866867901,3164.5467921765694,93.62384621831553,1824.2893262244527,5130.46468187888,2.316889641273736e+58,0.7917842118789118,Undetected
2.9130950117543355,0.1403523732259843,3544.1246797422614,73.8733043809317,413.1671056462913,1334.826937689445,1.109054192872672e+56,0.053908907714030146,Detected
2.7843778643301564,20.01573815691512,1181.5131888235214,26.793335612289603,375.74446473373774,7679.208045627849,6.031162619759477e+59,132.42399374023037,Detected
0.6246700392748921,3.350377167692338,6713.774176133414,56.80165788857057,0.003127736869791359,2262.493054600415,6.564092319938747e+53,118.0571746543837,Undetected
1.3993190001682614,68.78793204018456,1246.4345255971198,41.97598198574397,1412.9559648940601,1148.24014306705,3.6195695047855943e+56,0.18603307485695963,Undetected
0.1313734203810704,7.016126690672559,1236.257989940546,84.07515329775465,380.71131934713003,1414.1445455162923,1.0047143495099778e+53,0.0011441698259300765,Detected
1.6085927633693635,59.566735681157674,57337.9006152472,36.59571059914306,5.946432288419761,1131.837563980201,2.2337685279573123e+56,3.5913104147114394,Undetected
2.310072724604782,25.807032031790033,90891.21126329905,86.54660557804468,0.05622175294821124,2897.8864725025046,3.7991849984779175e+53,79.85079286923191,Undetected
2.4631492717108947,0.22493088594173238,5834.208172351773,0.9545576994718877,0.00018949181098966607,3671.3566464777655,1.302395833711616e+54,4.1481306122360735,Undetected
0.10570747419452503,7.4544459252628545,61013.435754530125,12.228221247092316,0.0019211203747810544,7126.288381699144,9.622210603701644e+52,1.675624406749436,Undetected
2.1393664985254794,20.05762739085276,3651.724094425968,16.348215627226285,2.301157636647815,6816.372371453428,1.933920192123032e+57,53.93164004560034,Undetected
1.8716770176088238,36.36249733958473,6882.504257481622,45.638988254268966,1133.3156875612199,1419.469652399626,1.9519663549043628e+54,0.0766590171386886,Undetected
2.9634261836979916,0.1945533265372809,4878.243162823959,97.65566813104095,0.00016950959978204554,3294.9127248819573,9.593376853958072e+58,1.4026052871354868,Detected
1.2907615888575608,54.06959445671236,13321.376263007758,28.250271042158005,0.002934818733179052,2554.978766405221,1.7920128874467225e+53,0.059605679205349864,Undetected
2.104436459576939,0.8254447576461867,4103.368387361962,55.39922025926676,0.35459375785609,3235.7105169962488,1.5154216041853235e+58,0.002965771484772778,Detected
1.0001640617271186,0.795402061327128,24729.176368229433,52.4349054410955,0.00010701128024097959,5095.281047287806,2.771487142185246e+52,0.0946222907141178,Undetected
0.11610885485417927,0.41116431132631254,1794.6929263948682,59.64794079340183,0.0007153672003140031,3031.8966682172845,2.1509135579445106e+58,1.2463716220188503,Detected
0.5188018397215065,3.7713130083622626,43650.90120837048,50.70333524426706,0.02511003332426203,1882.442279984352,1.2809922542482232e+54,0.44357236267838485,Undetected
1.0250746963380781,11.228042522411586,2090.2072709386703,56.74188972338174,0.020927162244418113,1490.4695580669727,1.1456957732625203e+53,0.00010279940608105183,Detected
2.341703550105392,0.16383480281723503,73226.75473562129,42.35805144777911,1.9835763434739762,2984.2447592363997,2.5184470017347043e+56,348.54496522757677,Undetected
2.854964613730737,11.515555998971678,6081.137054086507,77.84761559198907,6.825412429217478,4033.9517619171106,4.4055797210845874e+58,0.0001344358403823194,Detected
2.8832724201585873,80.5634566100606,2789.0874202721125,36.32870818969336,0.009839029749080023,5457.070763263544,6.1921395080421505e+59,246.00884063706255,Undetected
0.34809698801224115,0.12176884076504982,1515.466513747513,70.66339841053124,13.374864443454793,2304.534772801038,3.4707236123511095e+55,0.4543618319251102,Detected
2.955668523714555,0.641344628752624,40162.71000822798,31.54448129219847,1075.1208342909645,4963.944357700923,1.0261163851654784e+54,74.98712204452298,Undetected
2.0233946338302347,29.988735926805248,22762.827712210208,34.879409977241245,0.0028848494356588632,3449.4310043659,3.0648210189152784e+52,0.01856904850737026,Undetected
0.9255489364602759,0.612063695453708,2986.5470915488477,2.3188335418033903,1049.2641283167302,8436.199502874559,1.4837776520784223e+54,0.7282469626727194,Undetected
1.1893501596646245,0.1662338992923957,4601.580301804387,97.92627496931914,1776.7348867809856,4547.651685911242,9.125964503002818e+51,0.0001002910551930904,Detected
0.48769483779541345,4.442448967918314,86378.81272626661,98.12105433416612,82.84375219637354,3659.266236815083,5.1996929675364573e+54,0.0002146667704767292,Detected
1.7046527034080934,0.2466743182961264,13434.508152463804,67.80839776922117,69.62281141542806,5889.510346506249,1.0489595258015825e+54,0.0021159979218184177,Detected
1.2481703979899017,5.325271321848973,2666.526925560523,35.95058127656871,17.063972247169847,1332.370808399665,5.911754898781038e+52,0.012313100628130898,Undetected
